Participant,X,Y,Word,Consonant,Vowel,Section
P1,52.2791,33.6004,zhurou,zh,u,Back
P1,51.3732,32.1878,zhurou,zh,u,Back
P1,50.2288,31.2151,zhurou,zh,u,Back
P1,48.1276,31.5294,zhurou,zh,u,
P1,48.2414,28.9475,zhurou,zh,u,
P1,46.073,29.1888,zhurou,zh,u,
P1,46.1314,26.9207,zhurou,zh,u,
P1,45.449,25.5512,zhurou,zh,u,
P1,123.9186,50.2262,zhidao,zh,i,
P1,122.0645,52.3829,zhidao,zh,i,
P1,119.4076,53.6661,zhidao,zh,i,
P1,116.5073,54.5515,zhidao,zh,i,
P1,113.8031,55.5473,zhidao,zh,i,
P1,111.4071,56.8736,zhidao,zh,i,Front
P1,108.5383,57.4174,zhidao,zh,i,Front
P1,105.7473,57.9258,zhidao,zh,i,Front
P1,103.7891,59.8373,zhidao,zh,i,Front
P1,101.6518,61.5148,zhidao,zh,i,Front
P1,99.5317,63.3453,zhidao,zh,i,Front
P1,96.9175,64.0904,zhidao,zh,i,Front
P1,94.0409,64.0132,zhidao,zh,i,Front
P1,91.4508,64.609,zhidao,zh,i,Front
P1,88.6935,64.5091,zhidao,zh,i,Front
P1,85.9329,64.1011,zhidao,zh,i,Front
P1,83.1387,63.0633,zhidao,zh,i,Front
P1,80.4251,61.748,zhidao,zh,i,Front
P1,77.8451,60.4454,zhidao,zh,i,Front
P1,75.2851,57.4185,zhidao,zh,i,Front
P1,73.0005,55.7956,zhidao,zh,i,Front
P1,70.848,54.1248,zhidao,zh,i,Back
P1,68.8225,52.4568,zhidao,zh,i,Back
P1,66.9481,50.4952,zhidao,zh,i,Back
P1,65.1733,48.8248,zhidao,zh,i,Back
P1,63.6124,46.5811,zhidao,zh,i,Back
P1,62.0567,45.025,zhidao,zh,i,Back
P1,60.5648,43.593,zhidao,zh,i,Back
P1,59.1333,42.233,zhidao,zh,i,Back
P1,57.8722,40.5941,zhidao,zh,i,Back
P1,56.6513,39.097,zhidao,zh,i,Back
P1,55.3631,37.9397,zhidao,zh,i,Back
P1,54.0983,36.833,zhidao,zh,i,Back
P1,52.8086,35.8473,zhidao,zh,i,Back
P1,51.6878,34.6124,zhidao,zh,i,Back
P1,50.4434,33.6451,zhidao,zh,i,Back
P1,49.31,32.538,zhidao,zh,i,Back
P1,48.0861,31.5845,zhidao,zh,i,
P1,47.15,30.2825,zhidao,zh,i,
P1,46.073,29.1888,zhidao,zh,i,
P1,45.1756,27.9189,zhidao,zh,i,
P1,44.2893,26.6711,zhidao,zh,i,
P1,119.3708,45.8345,zufang,z,u,
P1,116.6419,46.7195,zufang,z,u,
P1,114.2166,47.8012,zufang,z,u,
P1,111.9623,48.9922,zufang,z,u,
P1,109.946,50.4333,zufang,z,u,
P1,108.0977,52.1086,zufang,z,u,Front
P1,105.9123,53.3012,zufang,z,u,Front
P1,103.4346,53.967,zufang,z,u,Front
P1,101.1821,54.9444,zufang,z,u,Front
P1,98.5403,55.0799,zufang,z,u,Front
P1,96.3814,56.1212,zufang,z,u,Front
P1,94.1869,57.0928,zufang,z,u,Front
P1,91.9473,57.9579,zufang,z,u,Front
P1,89.5404,58.2933,zufang,z,u,Front
P1,87.1594,58.6134,zufang,z,u,Front
P1,84.7156,58.5376,zufang,z,u,Front
P1,82.3419,58.5892,zufang,z,u,Front
P1,79.8898,57.8672,zufang,z,u,Front
P1,77.5881,57.8291,zufang,z,u,Front
P1,75.2879,57.4658,zufang,z,u,Front
P1,73.0324,57.4247,zufang,z,u,Front
P1,70.8033,56.4067,zufang,z,u,Back
P1,68.6878,54.7467,zufang,z,u,Back
P1,66.7257,52.7595,zufang,z,u,Back
P1,64.814,51.4291,zufang,z,u,Back
P1,63.0859,49.5374,zufang,z,u,Back
P1,61.3752,48.1397,zufang,z,u,Back
P1,60.1465,45.2005,zufang,z,u,Back
P1,58.9518,42.8331,zufang,z,u,Back
P1,57.9056,40.4975,zufang,z,u,Back
P1,56.8463,38.5973,zufang,z,u,Back
P1,55.6885,37.1935,zufang,z,u,Back
P1,54.4082,36.1921,zufang,z,u,Back
P1,53.288,34.9474,zufang,z,u,Back
P1,52.2791,33.6004,zufang,z,u,Back
P1,51.2246,32.4206,zufang,z,u,Back
P1,50.3929,30.9788,zufang,z,u,Back
P1,49.2266,30.0723,zufang,z,u,
P1,48.3434,28.8228,zufang,z,u,
P1,47.4561,27.6262,zufang,z,u,
P1,46.6158,26.4148,zufang,z,u,
P1,45.6166,25.3894,zufang,z,u,
P1,119.0408,45.5158,cuxin,c,u,
P1,115.5309,45.5592,cuxin,c,u,
P1,113.4617,46.9483,cuxin,c,u,
P1,111.5381,48.4734,cuxin,c,u,
P1,109.2402,49.4975,cuxin,c,u,
P1,106.9976,50.5246,cuxin,c,u,Front
P1,104.8905,51.6995,cuxin,c,u,Front
P1,102.5032,52.3725,cuxin,c,u,Front
P1,100.2888,53.2677,cuxin,c,u,Front
P1,98.2254,54.4286,cuxin,c,u,Front
P1,96.1554,55.6031,cuxin,c,u,Front
P1,93.8564,56.246,cuxin,c,u,Front
P1,91.811,57.5637,cuxin,c,u,Front
P1,89.4842,58.1075,cuxin,c,u,Front
P1,87.0957,58.3684,cuxin,c,u,Front
P1,84.8063,58.952,cuxin,c,u,Front
P1,82.4541,59.2192,cuxin,c,u,Front
P1,79.9085,58.0026,cuxin,c,u,Front
P1,77.5495,57.4355,cuxin,c,u,Front
P1,75.2447,56.7308,cuxin,c,u,Front
P1,73.0131,56.4355,cuxin,c,u,Front
P1,70.8349,54.7963,cuxin,c,u,Back
P1,68.723,54.1494,cuxin,c,u,Back
P1,66.6303,53.7299,cuxin,c,u,Back
P1,64.7641,51.791,cuxin,c,u,Back
P1,63.0393,49.7994,cuxin,c,u,Back
P1,61.307,48.4516,cuxin,c,u,Back
P1,59.6486,47.1142,cuxin,c,u,Back
P1,58.1736,45.4059,cuxin,c,u,Back
P1,56.7603,43.8099,cuxin,c,u,Back
P1,55.2638,42.6528,cuxin,c,u,Back
P1,53.7029,41.7468,cuxin,c,u,Back
P1,52.3754,40.3961,cuxin,c,u,Back
P1,51.0943,39.0648,cuxin,c,u,Back
P1,49.851,37.7566,cuxin,c,u,Back
P1,48.6961,36.384,cuxin,c,u,Back
P1,47.2977,35.4356,cuxin,c,u,Back
P1,46.1229,34.1875,cuxin,c,u,
P1,44.7969,33.1607,cuxin,c,u,
P1,43.7759,31.7842,cuxin,c,u,
P1,42.8024,30.3974,cuxin,c,u,
P1,41.7961,29.0788,cuxin,c,u,
P1,119.4256,45.8875,suxing,s,u,
P1,117.4505,47.5641,suxing,s,u,
P1,115.4386,49.1818,suxing,s,u,
P1,113.7319,51.1567,suxing,s,u,
P1,111.9941,53.1487,suxing,s,u,
P1,110.5194,55.5956,suxing,s,u,Front
P1,108.6845,57.6465,suxing,s,u,Front
P1,105.9737,58.3132,suxing,s,u,Front
P1,103.6545,59.5847,suxing,s,u,Front
P1,101.0163,60.2006,suxing,s,u,Front
P1,98.4325,60.8247,suxing,s,u,Front
P1,95.7276,61.0411,suxing,s,u,Front
P1,92.9878,60.9672,suxing,s,u,Front
P1,90.4361,61.2543,suxing,s,u,Front
P1,87.7935,61.0505,suxing,s,u,Front
P1,85.4346,61.8237,suxing,s,u,Front
P1,82.9811,62.1784,suxing,s,u,Front
P1,80.3178,60.9701,suxing,s,u,Front
P1,77.905,61.0551,suxing,s,u,Front
P1,75.4178,59.6739,suxing,s,u,Front
P1,73.0769,59.6937,suxing,s,u,Front
P1,70.7394,59.6721,suxing,s,u,Back
P1,68.4373,59.0063,suxing,s,u,Back
P1,66.1803,58.3114,suxing,s,u,Back
P1,63.9455,57.7262,suxing,s,u,Back
P1,61.7702,56.9255,suxing,s,u,Back
P1,59.6803,55.8865,suxing,s,u,Back
P1,57.8562,54.0023,suxing,s,u,Back
P1,56.3302,51.5,suxing,s,u,Back
P1,54.6032,50.0487,suxing,s,u,Back
P1,53.2107,47.914,suxing,s,u,Back
P1,52.0087,45.6317,suxing,s,u,Back
P1,50.918,43.4103,suxing,s,u,Back
P1,50.132,40.871,suxing,s,u,Back
P1,49.2598,38.7687,suxing,s,u,Back
P1,48.3983,36.8508,suxing,s,u,Back
P1,47.4519,35.2135,suxing,s,u,Back
P1,46.671,33.4607,suxing,s,u,
P1,45.6999,32.0562,suxing,s,u,
P1,44.8539,30.5662,suxing,s,u,
P1,44.0646,29.0792,suxing,s,u,
P1,43.1275,27.793,suxing,s,u,
P2,126.2452,52.4731,shuben,sh,u,
P2,124.1383,54.5487,shuben,sh,u,
P2,122.3157,56.9517,shuben,sh,u,
P2,120.4707,59.3993,shuben,sh,u,
P2,118.16,61.3239,shuben,sh,u,
P2,115.6878,63.0373,shuben,sh,u,Front
P2,113.2087,64.7381,shuben,sh,u,Front
P2,110.6839,66.3762,shuben,sh,u,Front
P2,107.7661,67.3018,shuben,sh,u,Front
P2,105.1432,68.7356,shuben,sh,u,Front
P2,102.2721,69.6294,shuben,sh,u,Front
P2,99.382,70.406,shuben,sh,u,Front
P2,96.636,71.5187,shuben,sh,u,Front
P2,93.9341,72.8188,shuben,sh,u,Front
P2,91.1424,73.9206,shuben,sh,u,Front
P2,88.1325,74.1547,shuben,sh,u,Front
P2,85.1342,74.2686,shuben,sh,u,Front
P2,82.1393,74.1754,shuben,sh,u,Front
P2,79.1302,73.5287,shuben,sh,u,Front
P2,76.191,72.8204,shuben,sh,u,Front
P2,73.3136,71.7849,shuben,sh,u,Front
P2,70.5222,70.7625,shuben,sh,u,Back
P2,67.7871,70.061,shuben,sh,u,Back
P2,65.1875,68.419,shuben,sh,u,Back
P2,62.708,66.6973,shuben,sh,u,Back
P2,60.4444,64.3702,shuben,sh,u,Back
P2,58.3268,62.0723,shuben,sh,u,Back
P2,56.362,59.7449,shuben,sh,u,Back
P2,54.9183,56.1679,shuben,sh,u,Back
P2,53.3564,53.6547,shuben,sh,u,Back
P2,51.7819,51.5756,shuben,sh,u,Back
P2,50.314,49.518,shuben,sh,u,Back
P2,49.0737,47.2246,shuben,sh,u,Back
P2,47.8016,45.2448,shuben,sh,u,Back
P2,46.7505,43.064,shuben,sh,u,Back
P2,45.7212,41.0471,shuben,sh,u,Back
P2,44.615,39.2982,shuben,sh,u,Back
P2,43.7258,37.3657,shuben,sh,u,
P2,42.1534,36.394,shuben,sh,u,
P2,41.1956,34.6994,shuben,sh,u,
P2,40.0841,33.2364,shuben,sh,u,
P2,38.979,31.7991,shuben,sh,u,
P2,124.2062,50.504,churu,ch,u,
P2,122.5479,52.8877,churu,ch,u,
P2,120.6296,55.0467,churu,ch,u,
P2,118.4353,56.9097,churu,ch,u,
P2,116.3171,58.8805,churu,ch,u,
P2,114.3473,61.1071,churu,ch,u,Front
P2,112.3331,63.3656,churu,ch,u,Front
P2,110.2327,65.6038,churu,ch,u,Front
P2,107.3502,66.5212,churu,ch,u,Front
P2,104.5716,67.5535,churu,ch,u,Front
P2,101.9806,68.9611,churu,ch,u,Front
P2,99.4264,70.5199,churu,ch,u,Front
P2,96.7361,71.8082,churu,ch,u,Front
P2,94.0191,73.0996,churu,ch,u,Front
P2,90.9624,73.2288,churu,ch,u,Front
P2,88.0646,73.8442,churu,ch,u,Front
P2,85.0109,73.5763,churu,ch,u,Front
P2,81.9499,72.802,churu,ch,u,Front
P2,79.0315,72.5239,churu,ch,u,Front
P2,76.1324,71.8226,churu,ch,u,Front
P2,73.3009,71.1335,churu,ch,u,Front
P2,70.5607,68.7969,churu,ch,u,Back
P2,67.9983,66.4704,churu,ch,u,Back
P2,65.6084,64.1338,churu,ch,u,Back
P2,63.4212,61.5272,churu,ch,u,Back
P2,61.4129,58.9318,churu,ch,u,Back
P2,59.5297,56.5749,churu,ch,u,Back
P2,57.895,53.8534,churu,ch,u,Back
P2,56.1762,52.0093,churu,ch,u,Back
P2,54.6032,50.0487,churu,ch,u,Back
P2,52.9472,48.5893,churu,ch,u,Back
P2,51.3252,47.1991,churu,ch,u,Back
P2,49.7824,45.759,churu,ch,u,Back
P2,48.1391,44.6114,churu,ch,u,Back
P2,46.728,43.1025,churu,ch,u,Back
P2,45.3863,41.572,churu,ch,u,Back
P2,43.944,40.2644,churu,ch,u,Back
P2,42.6684,38.7676,churu,ch,u,
P2,41.4443,37.2614,churu,ch,u,
P2,40.1176,35.9174,churu,ch,u,
P2,38.7881,34.5899,churu,ch,u,
P2,37.4831,33.2437,churu,ch,u,
P2,120.5698,46.9924,zadao,z,a,
P2,117.4594,47.5734,zadao,z,a,
P2,115.5987,49.3627,zadao,z,a,
P2,113.599,50.9942,zadao,z,a,
P2,111.3229,52.2589,zadao,z,a,
P2,109.2872,53.8214,zadao,z,a,Front
P2,107.0811,55.1332,zadao,z,a,Front
P2,105.1866,56.9659,zadao,z,a,Front
P2,103.0912,58.5275,zadao,z,a,Front
P2,100.9531,60.0698,zadao,z,a,Front
P2,98.4325,60.8247,zadao,z,a,Front
P2,96.0799,61.9441,zadao,z,a,Front
P2,93.4676,62.3549,zadao,z,a,Front
P2,90.9432,62.931,zadao,z,a,Front
P2,88.5135,63.8174,zadao,z,a,Front
P2,86.0383,64.5829,zadao,z,a,Front
P2,83.4758,64.9564,zadao,z,a,Front
P2,80.9231,65.3581,zadao,z,a,Front
P2,78.3239,65.3203,zadao,z,a,Front
P2,75.749,65.3046,zadao,z,a,Front
P2,73.1856,65.2439,zadao,z,a,Front
P2,70.6308,65.2152,zadao,z,a,Back
P2,68.0931,64.8581,zadao,z,a,Back
P2,65.5713,64.5117,zadao,z,a,Back
P2,63.1062,63.8109,zadao,z,a,Back
P2,60.7833,62.4673,zadao,z,a,Back
P2,58.6139,60.7602,zadao,z,a,Back
P2,56.6206,58.7512,zadao,z,a,Back
P2,54.8275,56.468,zadao,z,a,Back
P2,53.3221,53.7539,zadao,z,a,Back
P2,51.5184,52.2509,zadao,z,a,Back
P2,49.9725,50.301,zadao,z,a,Back
P2,48.6398,48.1219,zadao,z,a,Back
P2,47.0388,46.6765,zadao,z,a,Back
P2,45.7095,44.846,zadao,z,a,Back
P2,44.5486,42.8851,zadao,z,a,Back
P2,43.428,41.0074,zadao,z,a,Back
P2,42.1185,39.4967,zadao,z,a,
P2,40.6697,38.2089,zadao,z,a,
P2,39.5437,36.5657,zadao,z,a,
P2,38.1625,35.2433,zadao,z,a,
P2,36.9907,33.7193,zadao,z,a,
P2,123.3641,49.6908,siji,s,i,
P2,121.1107,51.3867,siji,s,i,
P2,119.1169,53.3376,siji,s,i,
P2,116.9561,55.1004,siji,s,i,
P2,114.6639,56.6886,siji,s,i,
P2,112.4227,58.336,siji,s,i,Front
P2,110.0521,59.7901,siji,s,i,Front
P2,107.4398,60.8229,siji,s,i,Front
P2,104.8778,61.8808,siji,s,i,Front
P2,102.4769,63.2212,siji,s,i,Front
P2,99.7691,63.8897,siji,s,i,Front
P2,97.1371,64.6531,siji,s,i,Front
P2,94.6072,65.651,siji,s,i,Front
P2,92.1091,66.7853,siji,s,i,Front
P2,89.2914,66.807,siji,s,i,Front
P2,86.6592,67.4209,siji,s,i,Front
P2,84.0694,68.2894,siji,s,i,Front
P2,81.3073,68.1434,siji,s,i,Front
P2,78.6479,68.618,siji,s,i,Front
P2,75.9796,69.2255,siji,s,i,Front
P2,73.2685,69.4814,siji,s,i,Front
P2,70.5415,69.7761,siji,s,i,Back
P2,67.8453,69.0719,siji,s,i,Back
P2,65.1875,68.419,siji,s,i,Back
P2,62.6196,67.3384,siji,s,i,Back
P2,60.2003,65.7408,siji,s,i,Back
P2,57.9577,63.7597,siji,s,i,Back
P2,55.8046,61.8869,siji,s,i,Back
P2,53.66,60.3279,siji,s,i,Back
P2,51.8399,58.0408,siji,s,i,Back
P2,50.1722,55.7007,siji,s,i,Back
P2,48.5687,53.5202,siji,s,i,Back
P2,47.0491,51.4118,siji,s,i,Back
P2,45.3319,49.8801,siji,s,i,Back
P2,44.218,47.3991,siji,s,i,Back
P2,43.0588,45.2203,siji,s,i,Back
P2,41.8767,43.2411,siji,s,i,Back
P2,41.0966,40.8516,siji,s,i,
P2,40.2519,38.7199,siji,s,i,
P2,39.4856,36.6314,siji,s,i,
P2,38.635,34.7498,siji,s,i,
P2,37.8152,32.923,siji,s,i,
P2,124.0955,50.3971,chifan,ch,i,
P2,122.2246,52.5501,chifan,ch,i,
P2,120.1778,54.5362,chifan,ch,i,
P2,117.6953,56.0045,chifan,ch,i,
P2,115.4901,57.784,chifan,ch,i,
P2,113.1577,59.3944,chifan,ch,i,Front
P2,110.8248,61.0014,chifan,ch,i,Front
P2,108.681,62.9476,chifan,ch,i,Front
P2,106.1276,64.2264,chifan,ch,i,Front
P2,103.8097,65.9778,chifan,ch,i,Front
P2,101.1609,67.0812,chifan,ch,i,Front
P2,98.5685,68.3213,chifan,ch,i,Front
P2,95.9259,69.465,chifan,ch,i,Front
P2,93.2421,70.531,chifan,ch,i,Front
P2,90.2852,70.6261,chifan,ch,i,Front
P2,87.4535,71.0512,chifan,ch,i,Front
P2,84.5402,70.9328,chifan,ch,i,Front
P2,81.648,70.6137,chifan,ch,i,Front
P2,78.8026,70.1938,chifan,ch,i,Front
P2,76.0163,69.85,chifan,ch,i,Front
P2,73.256,68.8401,chifan,ch,i,Front
P2,70.5798,67.8192,chifan,ch,i,Back
P2,68.0326,65.8875,chifan,ch,i,Back
P2,65.5104,65.1314,chifan,ch,i,Back
P2,63.1557,63.4519,chifan,ch,i,Back
P2,60.9525,61.5172,chifan,ch,i,Back
P2,58.8586,59.6418,chifan,ch,i,Back
P2,56.7803,58.1374,chifan,ch,i,Back
P2,54.9183,56.1679,chifan,ch,i,Back
P2,53.3564,53.6547,chifan,ch,i,Back
P2,51.6705,51.861,chifan,ch,i,Back
P2,50.2807,49.5944,chifan,ch,i,Back
P2,48.6279,48.1465,chifan,ch,i,Back
P2,47.1159,46.5318,chifan,ch,i,Back
P2,45.505,45.1962,chifan,ch,i,Back
P2,44.158,43.4974,chifan,ch,i,Back
P2,42.9111,41.7516,chifan,ch,i,Back
P2,41.3296,40.5427,chifan,ch,i,
P2,40.0898,38.9181,chifan,ch,i,
P2,39.1806,36.976,chifan,ch,i,
P2,37.6881,35.7387,chifan,ch,i,
P2,36.3245,34.3626,chifan,ch,i,
P2,124.5889,50.8736,ciya,c,i,
P2,122.5529,52.8929,ciya,c,i,
P2,120.4837,54.8819,ciya,c,i,
P2,117.962,56.3307,ciya,c,i,
P2,115.3359,57.5796,ciya,c,i,
P2,112.6384,58.6467,ciya,c,i,Front
P2,109.9492,59.6289,ciya,c,i,Front
P2,107.2715,60.5348,ciya,c,i,Front
P2,104.535,61.2373,ciya,c,i,Front
P2,102.1595,62.5648,ciya,c,i,Front
P2,99.5317,63.3453,ciya,c,i,Front
P2,96.8725,63.9751,ciya,c,i,Front
P2,94.4418,65.1726,ciya,c,i,Front
P2,91.6365,65.2229,ciya,c,i,Front
P2,89.0104,65.727,ciya,c,i,Front
P2,86.5599,66.9671,ciya,c,i,Front
P2,83.7888,66.7135,ciya,c,i,Front
P2,81.1247,66.8198,ciya,c,i,Front
P2,78.514,67.2554,ciya,c,i,Front
P2,75.8788,67.5113,ciya,c,i,Front
P2,73.2241,67.211,ciya,c,i,Front
P2,70.5926,67.1664,ciya,c,i,Back
P2,67.96,67.1208,ciya,c,i,Back
P2,65.3808,66.451,ciya,c,i,Back
P2,62.8407,65.7357,ciya,c,i,Back
P2,60.6138,63.4187,ciya,c,i,Back
P2,58.6139,60.7602,ciya,c,i,Back
P2,56.86,57.8312,ciya,c,i,Back
P2,55.1902,55.269,ciya,c,i,Back
P2,53.4913,53.2646,ciya,c,i,Back
P2,51.8927,51.2916,ciya,c,i,Back
P2,50.1433,49.9095,ciya,c,i,Back
P2,48.6279,48.1465,ciya,c,i,Back
P2,47.1159,46.5318,ciya,c,i,Back
P2,45.8524,44.6014,ciya,c,i,Back
P2,44.5486,42.8851,ciya,c,i,Back
P2,43.4772,40.9365,ciya,c,i,Back
P2,42.0371,39.6046,ciya,c,i,
P2,40.92,37.9027,ciya,c,i,
P2,39.5275,36.584,ciya,c,i,
P2,38.4808,34.9108,ciya,c,i,
P2,37.6538,33.0789,ciya,c,i,
P2,123.2172,49.5489,shibai,sh,i,
P2,121.9153,52.2271,shibai,sh,i,
P2,120.0329,54.3725,shibai,sh,i,
P2,118.0412,56.4276,shibai,sh,i,
P2,115.9569,58.4029,shibai,sh,i,
P2,113.828,60.3594,shibai,sh,i,Front
P2,111.8466,62.603,shibai,sh,i,Front
P2,109.4434,64.2527,shibai,sh,i,Front
P2,107.0209,65.903,shibai,sh,i,Front
P2,104.1271,66.6342,shibai,sh,i,Front
P2,101.2793,67.3528,shibai,sh,i,Front
P2,98.5455,68.2624,shibai,sh,i,Front
P2,95.7253,68.8846,shibai,sh,i,Front
P2,93.1288,70.1565,shibai,sh,i,Front
P2,90.3645,70.9309,shibai,sh,i,Front
P2,87.4219,70.9065,shibai,sh,i,Front
P2,84.5964,71.2486,shibai,sh,i,Front
P2,81.6223,70.4271,shibai,sh,i,Front
P2,78.7993,70.1594,shibai,sh,i,Front
P2,75.9782,69.2011,shibai,sh,i,Front
P2,73.2364,67.8422,shibai,sh,i,Front
P2,70.599,66.8428,shibai,sh,i,Back
P2,68.0365,65.8201,shibai,sh,i,Back
P2,65.6058,64.161,shibai,sh,i,Back
P2,63.283,62.5287,shibai,sh,i,Back
P2,61.2245,59.9895,shibai,sh,i,Back
P2,59.1602,58.2636,shibai,sh,i,Back
P2,57.2587,56.2988,shibai,sh,i,Back
P2,55.4887,54.282,shibai,sh,i,Back
P2,53.926,52.0073,shibai,sh,i,Back
P2,51.934,51.1857,shibai,sh,i,Back
P2,50.4658,49.17,shibai,sh,i,Back
P2,48.8921,47.6001,shibai,sh,i,Back
P2,47.2464,46.2868,shibai,sh,i,Back
P2,45.9344,44.4611,shibai,sh,i,Back
P2,44.9029,42.3298,shibai,sh,i,Back
P2,43.6298,40.7168,shibai,sh,i,Back
P2,42.5861,38.8767,shibai,sh,i,
P2,41.0238,37.7758,shibai,sh,i,
P2,39.9755,36.0778,shibai,sh,i,
P2,38.9711,34.3987,shibai,sh,i,
P2,37.9776,32.7662,shibai,sh,i,
P2,119.6232,46.0783,ziben,z,i,
P2,117.4445,47.5578,ziben,z,i,
P2,115.5834,49.3455,ziben,z,i,
P2,113.7319,51.1567,ziben,z,i,
P2,111.5637,52.5781,ziben,z,i,
P2,109.5465,54.1946,ziben,z,i,Front
P2,107.2737,55.4351,ziben,z,i,Front
P2,105.2402,57.0578,ziben,z,i,Front
P2,102.822,58.0223,ziben,z,i,Front
P2,100.637,59.416,ziben,z,i,Front
P2,98.4854,60.946,ziben,z,i,Front
P2,96.2995,62.5068,ziben,z,i,Front
P2,93.8045,63.3295,ziben,z,i,Front
P2,91.4217,64.5126,ziben,z,i,Front
P2,88.8739,65.2022,ziben,z,i,Front
P2,86.2363,65.4877,ziben,z,i,Front
P2,83.5886,65.5893,ziben,z,i,Front
P2,81.018,66.0462,ziben,z,i,Front
P2,78.3872,65.9644,ziben,z,i,Front
P2,75.7872,65.955,ziben,z,i,Front
P2,73.2049,66.2332,ziben,z,i,Front
P2,70.6054,66.515,ziben,z,i,Back
P2,68.0549,65.5085,ziben,z,i,Back
P2,65.574,64.4845,ziben,z,i,Back
P2,63.1115,63.7725,ziben,z,i,Back
P2,60.8488,62.0991,ziben,z,i,Back
P2,59.0096,58.952,ziben,z,i,Back
P2,57.0392,57.1423,ziben,z,i,Back
P2,55.5795,53.9819,ziben,z,i,Back
P2,54.1314,51.4133,ziben,z,i,Back
P2,52.4893,49.7629,ziben,z,i,Back
P2,51.0159,47.9084,ziben,z,i,Back
P2,49.8375,45.645,ziben,z,i,Back
P2,48.7605,43.445,ziben,z,i,Back
P2,47.6276,41.5627,ziben,z,i,Back
P2,46.7438,39.4442,ziben,z,i,Back
P2,45.5937,37.889,ziben,z,i,Back
P2,44.7078,36.0636,ziben,z,i,
P2,43.2722,35.0256,ziben,z,i,
P2,42.8608,32.818,ziben,z,i,
P2,42.1519,31.0768,ziben,z,i,
P2,41.3036,29.5543,ziben,z,i,
P2,124.8289,51.1054,zhadui,zh,a,
P2,123.0213,53.3822,zhadui,zh,a,
P2,120.4837,54.8819,zhadui,zh,a,
P2,117.8281,56.1671,zhadui,zh,a,
P2,115.4061,57.6726,zhadui,zh,a,
P2,112.7902,58.8652,zhadui,zh,a,Front
P2,110.5819,60.6206,zhadui,zh,a,Front
P2,108.1732,62.0783,zhadui,zh,a,Front
P2,105.8449,63.6958,zhadui,zh,a,Front
P2,103.3652,65.0585,zhadui,zh,a,Front
P2,100.8154,66.2889,zhadui,zh,a,Front
P2,98.4138,67.9248,zhadui,zh,a,Front
P2,95.7896,69.0708,zhadui,zh,a,Front
P2,92.7678,68.9631,zhadui,zh,a,Front
P2,89.9256,69.2441,zhadui,zh,a,Front
P2,87.0668,69.2838,zhadui,zh,a,Front
P2,84.1256,68.6051,zhadui,zh,a,Front
P2,81.333,68.33,zhadui,zh,a,Front
P2,78.4725,66.8332,zhadui,zh,a,Front
P2,75.7833,65.8875,zhadui,zh,a,Front
P2,73.1922,65.5818,zhadui,zh,a,Front
P2,70.6564,63.9081,zhadui,zh,a,Back
P2,68.2087,62.8927,zhadui,zh,a,Back
P2,65.9841,60.3094,zhadui,zh,a,Back
P2,63.8301,58.5625,zhadui,zh,a,Back
P2,61.9485,55.9245,zhadui,zh,a,Back
P2,60.1039,53.9505,zhadui,zh,a,Back
P2,58.2941,52.3196,zhadui,zh,a,Back
P2,56.3835,51.3238,zhadui,zh,a,Back
P2,54.6352,49.9563,zhadui,zh,a,Back
P2,52.7946,48.9805,zhadui,zh,a,Back
P2,50.9653,48.0244,zhadui,zh,a,Back
P2,49.3911,46.5682,zhadui,zh,a,Back
P2,47.8016,45.2448,zhadui,zh,a,Back
P2,46.2398,43.9383,zhadui,zh,a,Back
P2,44.6979,42.6511,zhadui,zh,a,Back
P2,43.218,41.3098,zhadui,zh,a,Back
P2,41.7626,39.9686,zhadui,zh,a,
P2,40.0898,38.9181,zhadui,zh,a,
P2,38.2665,38.0088,zhadui,zh,a,
P2,36.5572,36.9198,zhadui,zh,a,
P2,34.6661,35.9641,zhadui,zh,a,
P2,122.522,48.8776,chaqu,ch,a,
P2,120.9525,51.2215,chaqu,ch,a,
P2,118.667,52.8293,chaqu,ch,a,
P2,116.6912,54.7764,chaqu,ch,a,
P2,114.5435,56.529,chaqu,ch,a,
P2,112.4875,58.4293,chaqu,ch,a,Front
P2,110.0467,59.7816,chaqu,ch,a,Front
P2,108.118,61.984,chaqu,ch,a,Front
P2,105.8334,63.6742,chaqu,ch,a,Front
P2,103.4291,65.1905,chaqu,ch,a,Front
P2,100.828,66.3179,chaqu,ch,a,Front
P2,98.1942,67.3621,chaqu,ch,a,Front
P2,95.3883,67.91,chaqu,ch,a,Front
P2,92.6158,68.4606,chaqu,ch,a,Front
P2,89.9904,69.4932,chaqu,ch,a,Front
P2,87.2181,69.975,chaqu,ch,a,Front
P2,84.495,70.6794,chaqu,ch,a,Front
P2,81.692,70.9329,chaqu,ch,a,Front
P2,78.8732,70.9123,chaqu,ch,a,Front
P2,76.0178,69.8744,chaqu,ch,a,Front
P2,73.2621,69.155,chaqu,ch,a,Front
P2,70.5671,68.4705,chaqu,ch,a,Back
P2,67.96,67.1208,chaqu,ch,a,Back
P2,65.4787,65.4549,chaqu,ch,a,Back
P2,63.0619,64.1315,chaqu,ch,a,Back
P2,60.7268,62.7844,chaqu,ch,a,Back
P2,58.5457,61.072,chaqu,ch,a,Back
P2,56.362,59.7449,chaqu,ch,a,Back
P2,54.3857,57.9285,chaqu,ch,a,Back
P2,52.5476,55.9939,chaqu,ch,a,Back
