Participant,X,Y,Word,Radius,Consonant,Vowel,Section
P16,48.6775,59.5311,suxing,76.89896536,s,u,Back
P16,47.4874,55.9999,suxing,73.42371523,s,u,Back
P16,46.6678,52.2003,suxing,70.01967493,s,u,Back
P16,45.5558,49.46,suxing,67.24301089,s,u,Back
P16,44.2935,47.27,suxing,64.77937204,s,u,Back
P16,43.6042,44.3655,suxing,62.20630071,s,u,Back
P16,42.7856,41.9323,suxing,59.90764017,s,u,Back
P16,41.96,39.7068,suxing,57.76912295,s,u,
P16,41.1976,37.5631,suxing,55.75149081,s,u,
P16,40.0404,36.0046,suxing,53.84760768,s,u,
P16,39.0418,34.325,suxing,51.98526495,s,u,
P16,38.0697,32.6773,suxing,50.17078825,s,u,
P17,122.1588,48.5269,shuben,131.4444082,sh,u,
P17,118.8778,49.0547,shuben,128.6013022,sh,u,
P17,116.854,50.781,shuben,127.4110171,sh,u,
P17,114.847,52.5206,shuben,126.2863684,sh,u,
P17,112.8211,54.2453,shuben,125.1844766,sh,u,
P17,110.7787,55.9688,shuben,124.1145719,sh,u,Front
P17,108.8826,57.9569,shuben,123.3467585,sh,u,Front
P17,106.7063,59.5674,shuben,122.2068312,sh,u,Front
P17,104.6824,61.514,shuben,121.4181908,sh,u,Front
P17,102.4769,63.2212,shuben,120.409448,sh,u,Front
P17,99.7691,63.8897,shuben,118.4726428,sh,u,Front
P17,96.8945,64.0314,shuben,116.1402786,sh,u,Front
P17,94.141,64.3027,shuben,114.0059872,sh,u,Front
P17,91.2755,64.0294,shuben,111.4943091,sh,u,Front
P17,88.6146,64.2057,shuben,109.4299742,sh,u,Front
P17,85.8871,63.8917,shuben,107.0455196,sh,u,Front
P17,83.2113,63.4711,shuben,104.6551527,sh,u,Front
P17,80.7028,63.7611,shuben,102.8514453,sh,u,Front
P17,78.1022,63.0632,shuben,100.3838674,sh,u,Front
P17,75.5185,61.3852,shuben,97.32002169,sh,u,Front
P17,73.0771,59.7052,shuben,94.36616688,sh,u,Front
P17,70.7842,57.3845,shuben,91.12290497,sh,u,Back
P17,68.7069,54.4222,shuben,87.64938083,sh,u,Back
P17,66.7892,52.1126,shuben,84.71434539,sh,u,Back
P17,64.952,50.429,shuben,82.23044658,sh,u,Back
P17,63.2647,48.5336,shuben,79.73664525,sh,u,Back
P17,61.7444,46.4524,shuben,77.267046,sh,u,Back
P17,60.7441,42.904,shuben,74.36799648,sh,u,Back
P17,59.613,40.6472,shuben,72.15195518,sh,u,Back
P17,58.8793,37.6813,shuben,69.90459454,sh,u,Back
P17,57.9505,35.7677,shuben,68.09984445,sh,u,Back
P17,57.1762,33.7818,shuben,66.41029933,sh,u,Back
P17,56.2525,32.3778,shuben,64.90505134,sh,u,Back
P17,54.6595,32.3734,shuben,63.52714355,sh,u,Back
P17,53.8917,30.8399,shuben,62.09198629,sh,u,Back
P17,52.8792,29.8272,shuben,60.71137993,sh,u,Back
P17,51.7834,28.9766,shuben,59.33939554,sh,u,Back
P17,50.7568,28.0435,shuben,57.9887113,sh,u,
P17,49.7935,27.0492,shuben,56.66614389,sh,u,
P17,49.1832,25.6748,shuben,55.4813709,sh,u,
P17,48.5433,24.4016,shuben,54.33129906,sh,u,
P17,47.7663,23.3134,shuben,53.15198995,sh,u,
P17,124.3231,50.6169,churu,134.2322754,ch,u,
P17,122.3838,52.7163,churu,133.2546539,ch,u,
P17,120.3236,54.701,churu,132.174007,ch,u,
P17,118.0129,56.3931,churu,130.7945958,ch,u,
P17,115.2866,57.5142,churu,128.8366537,ch,u,
P17,112.7902,58.8652,churu,127.2271236,ch,u,Front
P17,110.5897,60.6328,churu,126.1206493,ch,u,Front
P17,108.3988,62.4645,churu,125.1084074,ch,u,Front
P17,105.7103,63.4432,churu,123.2870924,ch,u,Front
P17,103.1117,64.5341,churu,121.6415749,ch,u,Front
P17,99.9416,64.2852,churu,118.8314367,ch,u,Front
P17,97.1585,64.708,churu,116.7343111,ch,u,Front
P17,94.3417,64.8831,churu,114.4996639,ch,u,Front
P17,91.2418,63.9179,churu,111.402711,ch,u,Front
P17,88.2325,62.7373,churu,108.2633034,ch,u,Front
P17,85.2446,60.9554,churu,104.7960048,ch,u,Front
P17,82.7456,60.856,churu,102.7145903,ch,u,Front
P17,79.9338,58.1863,churu,98.86889243,ch,u,Front
P17,77.3593,55.4989,churu,95.20813619,ch,u,Front
P17,75.0573,53.545,churu,92.19905264,ch,u,Front
P17,72.8915,50.2252,churu,88.51972372,ch,u,Front
P17,71.0006,46.3343,churu,84.78179378,ch,u,Back
P17,69.2605,45.0114,churu,82.601713,ch,u,Back
P17,67.6523,43.326,churu,80.33664152,ch,u,Back
P17,66.1183,41.9736,churu,78.31610749,ch,u,Back
P17,64.7216,40.3526,churu,76.2706879,ch,u,Back
P17,63.3711,39.0175,churu,74.41949759,ch,u,Back
P17,62.0985,37.6986,churu,72.64577169,ch,u,Back
P17,60.9229,36.3165,churu,70.92593261,ch,u,Back
P17,59.7929,35.039,churu,69.30311978,ch,u,Back
P17,58.7609,33.6911,churu,67.73428665,ch,u,Back
P17,57.7436,32.4807,churu,66.25193743,ch,u,Back
P17,56.8266,31.1905,churu,64.82368208,ch,u,Back
P17,55.824,30.1877,churu,63.46350295,ch,u,Back
P17,54.932,29.0591,churu,62.14463707,ch,u,Back
P17,53.9938,28.08,churu,60.85899143,ch,u,Back
P17,53.0763,27.115,churu,59.60131581,ch,u,Back
P17,52.2117,26.1145,churu,58.37832412,ch,u,
P17,51.4374,25.0384,churu,57.20775816,ch,u,
P17,50.8532,23.788,churu,56.14193526,ch,u,
P17,49.9756,22.9058,churu,54.97486943,ch,u,
P17,49.2653,21.8658,churu,53.89974948,ch,u,
P17,122.8416,49.1863,zadao,132.3229035,z,a,
P17,119.3582,49.5564,zadao,129.2370562,z,a,
P17,116.6596,50.5613,zadao,127.1452214,z,a,
P17,114.207,51.7379,zadao,125.3796201,z,a,
P17,111.7187,52.7836,zadao,123.5604158,z,a,
P17,109.0099,53.4221,zadao,121.3963717,z,a,Front
P17,106.641,54.4433,zadao,119.7346057,z,a,Front
P17,103.8293,54.6425,zadao,117.3299891,z,a,Front
P17,101.4513,55.4495,zadao,115.6158005,z,a,Front
P17,98.9216,55.8684,zadao,113.6079269,z,a,Front
P17,96.2629,55.8496,zadao,111.2911665,z,a,Front
P17,93.9004,56.3586,zadao,109.5151903,z,a,Front
P17,91.6465,57.088,zadao,107.9727776,z,a,Front
P17,89.3606,57.6986,zadao,106.3693813,z,a,Front
P17,86.8208,57.3121,zadao,104.0313805,z,a,Front
P17,84.2926,56.6044,zadao,101.5347257,z,a,Front
P17,81.8149,55.63,zadao,98.93621562,z,a,Front
P17,79.3917,54.2557,zadao,96.15988255,z,a,Front
P17,77.0741,52.5963,zadao,93.31016914,z,a,Front
P17,74.9031,50.9235,zadao,90.57415328,z,a,Front
P17,72.8791,49.5926,zadao,88.1520799,z,a,Front
P17,70.9693,47.9318,zadao,85.63935423,z,a,Back
P17,69.1478,46.9265,zadao,83.56742575,z,a,Back
P17,67.4906,44.972,zadao,81.10155284,z,a,Back
P17,65.8917,43.6162,zadao,79.01954841,z,a,Back
P17,64.3739,42.3051,zadao,77.03064642,z,a,Back
P17,62.879,41.2668,zadao,75.21115225,z,a,Back
P17,61.5604,39.7669,zadao,73.28771509,z,a,Back
P17,60.183,38.7626,zadao,71.58584111,z,a,Back
P17,58.7482,38.0605,zadao,69.99966188,z,a,Back
P17,57.4847,36.9614,zadao,68.34205019,z,a,Back
P17,56.2202,35.9741,zadao,66.74463843,z,a,Back
P17,54.9829,35.0035,zadao,65.17947763,z,a,Back
P17,53.6309,34.3039,zadao,63.66341956,z,a,Back
P17,52.4227,33.3545,zadao,62.13422684,z,a,Back
P17,51.3167,32.2763,zadao,60.62312464,z,a,Back
P17,50.1345,31.3509,zadao,59.12991646,z,a,Back
P17,49.0681,30.2825,zadao,57.66028307,z,a,
P17,47.8919,29.3751,zadao,56.18300976,z,a,
P17,46.847,28.3143,zadao,54.73884355,z,a,
P17,45.8121,27.2541,zadao,53.30604537,z,a,
P17,44.7858,26.1916,zadao,51.8822493,z,a,
P17,118.089,44.5967,siji,126.229464,s,i,
P17,114.5701,44.5558,siji,122.9289515,s,i,
P17,112.8354,46.2407,siji,121.9427318,s,i,
P17,110.5076,47.213,siji,120.1706995,s,i,
P17,108.2581,48.1954,siji,118.5015308,s,i,
P17,106.1296,49.2748,siji,117.0106743,s,i,Front
P17,103.919,50.1767,siji,115.3986992,s,i,Front
P17,101.5441,50.7308,siji,113.5113136,s,i,Front
P17,99.3116,51.4336,siji,111.8401051,s,i,Front
P17,97.2206,52.3505,siji,110.4192914,s,i,Front
P17,95.1782,53.362,siji,109.1164186,s,i,Front
P17,93.1078,54.3275,siji,107.798607,s,i,Front
P17,90.7362,54.4552,siji,105.8226195,s,i,Front
P17,88.5266,54.9414,siji,104.1898092,s,i,Front
P17,86.2808,55.2369,siji,102.4475064,s,i,Front
P17,84.0732,55.6013,siji,100.7958705,s,i,Front
P17,81.9271,56.26,siji,99.38429108,s,i,Front
P17,79.5239,55.2145,siji,96.81266282,s,i,Front
P17,77.296,54.8549,siji,94.7825494,s,i,Front
P17,75.1146,54.5184,siji,92.81411031,s,i,Front
P17,72.9556,53.5022,siji,90.47101733,s,i,Front
P17,70.8736,52.8206,siji,88.39164531,s,i,Back
P17,68.8973,51.1862,siji,85.83044342,s,i,Back
P17,67.0403,49.5563,siji,83.36803161,s,i,Back
P17,65.2499,48.2692,siji,81.16320052,s,i,Back
P17,63.509,47.1616,siji,79.10505417,s,i,Back
P17,61.8126,46.1405,siji,77.13457888,s,i,Back
P17,60.3855,44.2819,siji,74.8818755,s,i,Back
P17,58.8348,43.2199,siji,73.0033797,s,i,Back
P17,57.4004,41.9587,siji,71.10090313,s,i,Back
P17,56.0553,40.6244,siji,69.22816286,s,i,Back
P17,54.6957,39.4702,siji,67.4501022,s,i,Back
P17,53.5849,37.8947,siji,65.63040299,s,i,Back
P17,52.4657,36.4908,siji,63.90796634,s,i,Back
P17,51.3817,35.1365,siji,62.24670856,s,i,Back
P17,50.0528,34.2574,siji,60.6535427,s,i,Back
P17,48.7932,33.2822,siji,59.063366,s,i,Back
P17,47.8523,31.8945,siji,57.50740601,s,i,
P17,46.8605,30.6366,siji,55.98667448,s,i,
P17,45.9319,29.3482,siji,54.50739657,s,i,
P17,44.8563,28.2524,siji,53.01212838,s,i,
P17,43.7854,27.1576,siji,51.52374686,s,i,
P17,124.4265,50.7168,chifan,134.3657237,ch,i,
P17,122.0645,52.3829,chifan,132.8296291,ch,i,
P17,119.7136,54.0118,chifan,131.3340038,ch,i,
P17,117.6707,55.9744,chifan,130.3055144,ch,i,
P17,115.5256,57.8311,chifan,129.1921065,ch,i,
P17,113.4178,59.7688,chifan,128.2026006,ch,i,Front
P17,110.7792,60.9298,chifan,126.4297104,ch,i,Front
P17,108.0324,61.8374,chifan,124.4783655,ch,i,Front
P17,105.0997,62.2971,chifan,122.1755933,ch,i,Front
P17,101.7782,61.7763,chifan,119.0592845,ch,i,Front
P17,98.3796,60.7034,chifan,115.6003826,ch,i,Front
P17,95.486,60.4221,chifan,112.9973733,ch,i,Front
P17,92.5568,59.7208,chifan,110.1514193,ch,i,Front
P17,89.6591,58.6856,chifan,107.1576122,ch,i,Front
P17,86.6408,56.6203,chifan,103.501143,ch,i,Front
P17,83.755,54.1472,chifan,99.733742,ch,i,Front
P17,81.2771,52.6099,chifan,96.81822433,ch,i,Front
P17,79.0326,51.6528,chifan,94.41484846,ch,i,Front
P17,76.8488,50.302,chifan,91.84785934,ch,i,Front
P17,74.7286,47.9559,chifan,88.79263485,ch,i,Front
P17,72.815,46.3228,chifan,86.30078809,ch,i,Front
P17,71.0395,44.3457,chifan,83.74456202,ch,i,Back
P17,69.359,43.3359,chifan,81.78429623,ch,i,Back
P17,67.7792,42.0336,chifan,79.75489629,ch,i,Back
P17,66.2952,40.6914,chifan,77.78716846,ch,i,Back
P17,64.8346,39.7183,chifan,76.03333948,ch,i,Back
P17,63.4249,38.7717,chifan,74.33681901,ch,i,Back
P17,62.0985,37.6986,chifan,72.64577169,ch,i,Back
P17,60.8971,36.4018,chifan,70.94750053,ch,i,Back
P17,59.6919,35.3312,chifan,69.36437572,ch,i,Back
P17,58.6082,34.0823,chifan,67.79767165,ch,i,Back
P17,57.5033,33.0318,chifan,66.31537772,ch,i,Back
P17,56.4409,31.988,chifan,64.87532148,ch,i,Back
P17,55.2742,31.2196,chifan,63.48149817,ch,i,Back
P17,54.401,29.9681,chifan,62.10922491,ch,i,Back
P17,53.3618,29.0706,chifan,60.76661488,ch,i,Back
P17,52.4996,27.9454,chifan,59.4739723,ch,i,Back
P17,51.0313,27.6795,chifan,58.05470093,ch,i,
P17,50.5353,26.1417,chifan,56.89644123,ch,i,
P17,49.7933,24.9856,chifan,55.71043827,ch,i,
P17,48.6925,24.2458,chifan,54.39502159,ch,i,
P17,47.7663,23.3134,chifan,53.15198995,ch,i,
P17,115.1251,41.7345,ciya,122.4563479,c,i,
P17,112.8146,42.7224,ciya,120.6330694,c,i,
P17,111.1493,44.3357,ciya,119.6654553,c,i,
P17,109.3443,45.7901,ciya,118.544967,c,i,
P17,106.9652,46.4812,ciya,116.6278524,c,i,
P17,105.0336,47.6967,ciya,115.3561109,c,i,Front
P17,103.1912,49.0358,ciya,114.2494352,c,i,Front
P17,101.1778,50.1037,ciya,112.9040653,c,i,Front
P17,99.1135,51.0617,ciya,111.4934217,c,i,Front
P17,97.2081,52.3246,ciya,110.3960075,c,i,Front
P17,95.2701,53.573,ciya,109.2998549,c,i,Front
P17,93.1522,54.4414,ciya,107.8943854,c,i,Front
P17,90.966,55.1199,ciya,106.3626651,c,i,Front
P17,88.7635,55.7246,ciya,104.8054864,c,i,Front
P17,86.5615,56.3155,ciya,103.2682372,c,i,Front
P17,84.2247,56.2939,ciya,101.3054948,c,i,Front
P17,81.8712,55.9457,ciya,99.16055031,c,i,Front
P17,79.4994,55.0364,ciya,96.69105401,c,i,Front
P17,77.3311,55.2127,ciya,95.01863643,c,i,Front
P17,75.1337,54.8443,ciya,93.02134227,c,i,Front
P17,72.9556,53.5022,ciya,90.47101733,c,i,Front
P17,70.8863,52.1678,ciya,88.01333356,c,i,Back
P17,68.9182,50.8302,ciya,85.63543381,c,i,Back
P17,67.075,49.2028,ciya,83.18636398,c,i,Back
P17,65.3112,47.8247,ciya,80.94908755,c,i,Back
P17,63.6875,46.1591,ciya,78.6559608,c,i,Back
P17,62.2365,44.2031,ciya,76.33672761,c,i,Back
P17,60.8433,42.5227,ciya,74.2299614,c,i,Back
P17,59.548,40.8619,ciya,72.21952074,c,i,Back
P17,58.2092,39.6195,ciya,70.41317877,c,i,Back
P17,56.9572,38.3133,ciya,68.6442393,c,i,Back
P17,55.6885,37.1935,ciya,66.96689835,c,i,Back
P17,54.5371,35.9254,ciya,65.30642879,c,i,Back
P17,53.424,34.6923,ciya,63.69991723,c,i,Back
P17,52.4227,33.3545,ciya,62.13422684,c,i,Back
P17,51.5209,31.9562,ciya,60.62674208,c,i,Back
P17,50.5947,30.6882,ciya,59.17422824,c,i,Back
P17,49.8536,29.241,ciya,57.79634516,c,i,
P17,49.1135,27.8809,ciya,56.47548554,c,i,
P17,48.2501,26.7291,ciya,55.15901501,c,i,
P17,47.2533,25.7489,ciya,53.81338321,c,i,
P17,47.4394,23.6291,ciya,52.99840601,c,i,
P17,122.2602,48.6248,shibai,131.5747988,sh,i,
P17,120.4701,50.7177,shibai,130.7108645,sh,i,
P17,118.7966,52.9758,shibai,130.0733161,sh,i,
P17,116.5073,54.5515,shibai,128.6460925,sh,i,
P17,114.3539,56.2776,shibai,127.4518839,sh,i,
P17,112.5302,58.4907,shibai,126.8235305,sh,i,Front
P17,110.4357,60.3915,shibai,125.869683,sh,i,Front
P17,107.5254,60.9694,shibai,123.6081687,sh,i,Front
P17,104.3402,60.8717,shibai,120.7983493,sh,i,Front
P17,100.826,59.807,shibai,117.2295164,sh,i,Front
P17,97.2552,58.1249,shibai,113.3008293,sh,i,Front
P17,94.2093,57.1504,shibai,110.1887491,sh,i,Front
P17,91.3735,56.2983,shibai,107.3248111,sh,i,Front
P17,88.7635,55.7246,shibai,104.8054864,sh,i,Front
P17,86.3022,55.319,shibai,102.5098117,sh,i,Front
P17,83.8537,54.5982,shibai,100.062013,sh,i,Front
P17,81.8041,55.5691,shibai,98.89305158,sh,i,Front
P17,79.4357,54.5748,shibai,96.37654917,sh,i,Front
P17,77.0324,52.1712,shibai,93.03668502,sh,i,Front
P17,74.9006,50.8804,shibai,90.54786019,sh,i,Front
P17,72.8725,49.2561,shibai,87.95774351,sh,i,Front
P17,70.9756,47.6097,shibai,85.46472564,sh,i,Back
P17,69.2031,45.9862,shibai,83.08910663,sh,i,Back
P17,67.4906,44.972,shibai,81.10155284,sh,i,Back
P17,65.9359,43.2957,shibai,78.88003897,sh,i,Back
P17,64.4395,41.937,shibai,76.88407591,sh,i,Back
P17,63.084,40.3297,shibai,74.8737321,sh,i,Back
P17,61.7599,39,shibai,73.04303696,sh,i,Back
P17,60.5078,37.6889,shibai,71.28567208,sh,i,Back
P17,59.3211,36.4036,shibai,69.6003951,sh,i,Back
P17,58.2339,35.0416,shibai,67.96396722,sh,i,Back
P17,57.0923,33.9743,shibai,66.43631371,sh,i,Back
P17,55.9351,33.0342,shibai,64.96147921,sh,i,Back
P17,54.7954,32.1183,shibai,63.51473102,sh,i,Back
P17,53.7488,31.0845,shibai,62.09009294,sh,i,Back
P17,52.5806,30.2952,shibai,60.68375927,sh,i,Back
P17,51.63,29.1975,shibai,59.31400262,sh,i,Back
P17,50.6408,28.1973,shibai,57.96186981,sh,i,
P17,49.5031,27.4044,shibai,56.58231216,sh,i,
P17,48.5341,26.4082,shibai,55.25352378,sh,i,
P17,47.4244,25.5703,shibai,53.87869669,sh,i,
P17,46.1131,24.9098,shibai,52.41103059,sh,i,
P17,115.4541,42.0522,ziben,122.8740686,z,i,
P17,112.4963,42.39,ziben,120.2178423,z,i,
P17,110.5707,43.682,ziben,118.8864871,z,i,
P17,108.7626,45.0786,ziben,117.7343762,z,i,
P17,107.0007,46.5282,ziben,116.6791464,z,i,
P17,104.986,47.6282,ziben,115.2844553,z,i,Front
P17,103.2871,49.1862,ziben,114.4006438,z,i,Front
P17,101.658,50.9258,ziben,113.7004225,z,i,Front
P17,99.812,52.3729,ziben,112.7180376,z,i,Front
P17,97.7785,53.5042,ziben,111.4600129,z,i,Front
P17,95.5616,54.2413,ziben,109.8823827,z,i,Front
P17,93.571,55.5145,ziben,108.7997783,z,i,Front
P17,91.3095,56.1135,ziben,107.173456,z,i,Front
P17,89.2419,57.3063,ziben,106.0571956,z,i,Front
P17,87.0012,58.0052,ziben,104.56487,z,i,Front
P17,84.3762,56.9865,ziben,101.8175049,z,i,Front
P17,81.6919,54.939,ziben,98.44724601,z,i,Front
P17,79.3917,54.2557,ziben,96.15988255,z,i,Front
P17,77.2326,54.2094,ziben,94.35853725,z,i,Front
P17,74.9388,51.5293,ziben,90.94554692,z,i,Front
P17,72.898,50.5588,ziben,88.71477138,z,i,Front
P17,70.931,49.8859,ziben,86.71683677,z,i,Back
P17,69.0139,49.2035,ziben,84.75790704,z,i,Back
P17,67.2683,47.2348,ziben,82.19580595,z,i,Back
P17,65.7149,44.8985,ziben,79.58846263,z,i,Back
P17,64.6654,40.6684,ziben,76.39065856,z,i,Back
P17,63.5076,38.3938,ziben,74.21117932,z,i,Back
P17,62.3575,36.7035,ziben,72.35747866,z,i,Back
P17,61.286,35.1161,ziben,70.63366248,z,i,Back
P17,60.1299,34.0644,ziben,69.10852495,z,i,Back
P17,59.1357,32.7305,ziben,67.58932345,z,i,Back
P17,58.2053,31.4222,ziben,66.14538231,z,i,Back
P17,57.5215,29.7533,ziben,64.7609591,z,i,Back
P17,56.9229,28.1252,ziben,63.49207367,z,i,Back
P17,56.2581,26.7891,ziben,62.31075103,z,i,Back
P17,55.7047,25.3981,ziben,61.22154103,z,i,Back
P17,55.0879,24.2187,ziben,60.17659143,z,i,Back
P17,54.1351,23.5644,ziben,59.04142613,z,i,
P17,53.7587,22.1992,ziben,58.16186299,z,i,
P17,52.8244,21.561,ziben,57.05518343,z,i,
P17,52.6829,20.0783,ziben,56.37930545,z,i,
P17,52.2468,18.9866,ziben,55.58973907,z,i,
P17,124.6727,50.9545,zhadui,134.6834927,zh,a,
P17,122.8632,53.217,zhadui,133.8932971,zh,a,
P17,120.9489,55.4075,zhadui,133.0361886,zh,a,
P17,118.7011,57.2348,zhadui,131.7792604,zh,a,
P17,115.7663,58.1503,zhadui,129.5503516,zh,a,
P17,112.5753,58.5557,zhadui,126.8935309,zh,a,Front
P17,109.6104,59.0978,zhadui,124.5270643,zh,a,Front
P17,105.8619,58.122,zhadui,120.7679956,zh,a,Front
P17,102.6043,57.6136,zhadui,117.673146,zh,a,Front
P17,99.9377,57.9697,zhadui,115.5336747,zh,a,Front
P17,97.1367,57.8534,zhadui,113.0599592,zh,a,Front
P17,94.1644,57.0352,zhadui,110.0906366,zh,a,Front
P17,91.4097,56.403,zhadui,107.4105752,zh,a,Front
P17,88.6448,55.3323,zhadui,104.4967176,zh,a,Front
P17,86.1439,54.7108,zhadui,102.0492192,zh,a,Front
P17,83.4676,52.8336,zhadui,98.78375139,zh,a,Front
P17,81.232,52.3565,zhadui,96.64285238,zh,a,Front
P17,78.8872,50.5986,zhadui,93.71984126,zh,a,Front
P17,76.6773,48.5559,zhadui,90.75838121,zh,a,Front
P17,74.6872,47.2524,zhadui,88.37967611,zh,a,Front
P17,72.8212,46.6392,zhadui,86.47625192,zh,a,Front
P17,71.0203,45.3278,zhadui,84.25255168,zh,a,Back
P17,69.2634,44.9611,zhadui,82.57674668,zh,a,Back
P17,67.6205,43.6495,zhadui,80.4848487,zh,a,Back
P17,66.0741,42.2942,zhadui,78.45116981,zh,a,Back
P17,64.6654,40.6684,zhadui,76.39065856,zh,a,Back
P17,63.2887,39.3941,zhadui,74.54766705,zh,a,Back
P17,61.9388,38.3124,zhadui,72.83031607,zh,a,Back
P17,60.6893,37.0887,zhadui,71.12498016,zh,a,Back
P17,59.3549,36.3058,zhadui,69.57812348,zh,a,Back
P17,58.2339,35.0416,zhadui,67.96396722,zh,a,Back
P17,57.0417,34.0903,zhadui,66.45226928,zh,a,Back
P17,55.8061,33.3009,zhadui,64.98669662,zh,a,Back
P17,54.5885,32.5066,zhadui,63.53411191,zh,a,Back
P17,53.442,31.6098,zhadui,62.09047286,zh,a,Back
P17,52.3393,30.6735,zhadui,60.66519535,zh,a,Back
P17,51.064,30.0126,zhadui,59.23080495,zh,a,Back
P17,49.7748,29.3455,zhadui,57.78139048,zh,a,
P17,48.6638,28.4309,zhadui,56.36028305,zh,a,
P17,47.4561,27.6262,zhadui,54.91164133,zh,a,
P17,46.3104,26.7337,zhadui,53.47283295,zh,a,
P17,45.2845,25.71,zhadui,52.0738902,zh,a,
P17,124.0872,50.3891,chaqu,133.9279456,ch,a,
P17,122.0645,52.3829,chaqu,132.8296291,ch,a,
P17,120.0186,54.3564,chaqu,131.7538712,ch,a,
P17,117.8281,56.1671,chaqu,130.5304726,ch,a,
P17,115.6451,57.9895,chaqu,129.3699009,ch,a,
P17,113.3087,59.6117,chaqu,128.0328718,ch,a,Front
P17,110.6786,60.7722,chaqu,126.2656437,ch,a,Front
P17,107.8068,61.4512,chaqu,124.0909187,ch,a,Front
P17,104.8914,61.9062,chaqu,121.7973045,ch,a,Front
P17,101.7782,61.7763,chaqu,119.0592845,ch,a,Front
P17,98.6579,61.3415,chaqu,116.1729782,ch,a,Front
P17,95.7506,61.1,chaqu,113.5842744,ch,a,Front
P17,92.6569,60.0103,chaqu,110.3926502,ch,a,Front
P17,89.7491,58.983,chaqu,107.395974,ch,a,Front
P17,86.7991,57.2285,chaqu,103.9672303,ch,a,Front
P17,84.1254,55.8401,chaqu,100.9712815,ch,a,Front
P17,81.6707,54.8201,chaqu,98.36333973,ch,a,Front
P17,79.3036,53.6174,chaqu,95.72819102,ch,a,Front
P17,76.9404,51.2352,chaqu,92.43847073,ch,a,Front
P17,74.865,50.2745,chaqu,90.17923029,ch,a,Front
P17,72.8597,48.6033,chaqu,87.58319847,ch,a,Front
P17,70.9757,47.6054,chaqu,85.46241337,ch,a,Back
P17,69.221,45.6818,chaqu,82.93596139,ch,a,Back
P17,67.4616,45.2668,chaqu,81.24131127,ch,a,Back
P17,65.8033,44.2574,chaqu,79.30190253,ch,a,Back
P17,64.2612,42.938,chaqu,77.28630972,ch,a,Back
P17,62.9036,41.1544,chaqu,75.17012393,ch,a,Back
P17,61.5397,39.8462,chaqu,73.31339803,ch,a,Back
P17,60.0281,39.2747,chaqu,71.73475343,ch,a,Back
P17,58.7821,37.9626,chaqu,69.97495466,ch,a,Back
P17,57.5955,36.6774,chaqu,68.28230584,ch,a,Back
P17,56.3404,35.6986,chaqu,66.6980563,ch,a,Back
P17,55.1112,34.7381,chaqu,65.14583607,ch,a,Back
P17,53.8371,33.9168,chaqu,63.63004525,ch,a,Back
P17,52.7666,32.7659,chaqu,62.11214276,ch,a,Back
P17,50.404,33.707,chaqu,60.63600469,ch,a,Back
P17,50.2887,31.1288,chaqu,59.14351644,ch,a,Back
P17,49.0681,30.2825,chaqu,57.66028307,ch,a,
P17,47.9228,29.3372,chaqu,56.18955476,ch,a,
P17,46.725,28.4522,chaqu,54.70606283,ch,a,
P17,45.4938,27.5865,chaqu,53.20433085,ch,a,
P17,43.6261,27.3115,chaqu,51.46993912,ch,a,
P17,116.7814,43.3339,sahuang,124.5621222,s,a,
P17,114.5701,44.5558,sahuang,122.9289515,s,a,
P17,112.8354,46.2407,sahuang,121.9427318,s,a,
P17,110.6405,47.3756,sahuang,120.3568349,s,a,
P17,108.343,48.3079,sahuang,118.6248661,s,a,
P17,105.4594,48.3098,sahuang,115.9979389,s,a,Front
P17,103.236,49.1061,sahuang,114.3200803,s,a,Front
P17,100.8107,49.4754,sahuang,112.2969832,s,a,Front
P17,98.5759,50.0527,sahuang,110.5553293,s,a,Front
P17,96.3818,50.6156,sahuang,108.8640911,s,a,Front
P17,94.5148,51.8408,sahuang,107.798497,s,a,Front
P17,92.4041,52.5242,sahuang,106.2888013,s,a,Front
P17,90.2991,53.1912,sahuang,104.8009123,s,a,Front
P17,88.4649,54.7376,sahuang,104.0300119,s,a,Front
P17,86.5398,56.232,sahuang,103.204529,s,a,Front
P17,84.3762,56.9865,sahuang,101.8175049,s,a,Front
P17,82.0504,56.9524,sahuang,99.879147,s,a,Front
P17,79.7069,56.5408,sahuang,97.72436734,s,a,Front
P17,77.4578,56.5023,sahuang,95.87606941,s,a,Front
P17,75.191,55.8177,sahuang,93.64455197,s,a,Front
P17,72.9941,55.4692,sahuang,91.67862774,s,a,Front
P17,70.848,54.1248,sahuang,89.1567893,s,a,Back
P17,68.7843,53.1071,sahuang,86.90019561,s,a,Back
P17,66.8235,51.7633,sahuang,84.52703342,s,a,Back
P17,64.8968,50.8293,sahuang,82.43307824,s,a,Back
P17,62.9354,50.3827,sahuang,80.61811851,s,a,Back
P17,61.2384,48.7649,sahuang,78.28254663,s,a,Back
P17,59.3099,48.4156,sahuang,76.5619655,s,a,Back
P17,57.9129,46.2677,sahuang,74.12559645,s,a,Back
P17,56.4558,44.6907,sahuang,72.00358338,s,a,Back
P17,54.8895,43.612,sahuang,70.10608928,s,a,Back
P17,53.4126,42.4125,sahuang,68.20356292,s,a,Back
P17,51.9986,41.1756,sahuang,66.32710183,s,a,Back
P17,50.8177,39.584,sahuang,64.41530633,s,a,Back
P17,49.5456,38.2794,sahuang,62.61053381,s,a,Back
